"Date","Center","Store","Product","InTransit","AtCenter","OnOrder","InStock"
2014-04-19,102,11609,102307200057482,0,0,0,2
2014-04-20,102,11609,102307200057482,0,0,0,2
2014-04-21,102,11609,102307200057482,0,0,0,2
2014-04-08,102,11609,102307200039256,0,8,0,13
2014-04-09,102,11609,102307200039256,0,0,0,12
2014-04-10,102,11609,102307200039256,0,0,0,11
2014-04-11,102,11609,102307200039256,0,0,0,11
2014-04-12,102,11609,102307200039256,0,0,0,11
2014-04-13,102,11609,102307200039256,0,0,0,11
2014-04-14,102,11609,102307200039256,0,0,0,11
2014-04-15,102,11609,102307200039256,0,0,0,11
2014-04-16,102,11609,102307200039256,0,0,0,11
2014-04-17,102,11609,102307200039256,0,0,0,10
2014-04-18,102,11609,102307200039256,0,0,0,10
2014-04-19,102,11609,102307200039256,0,0,0,9
2014-04-20,102,11609,102307200039256,0,0,0,9
2014-04-21,102,11609,102307200039256,0,0,0,9
2014-04-08,102,11609,102307200063688,0,0,0,13
2014-04-09,102,11609,102307200063688,0,8,0,12
2014-04-10,102,11609,102307200063688,0,16,0,12
2014-04-11,102,11609,102307200063688,16,0,0,12
2014-04-12,102,11609,102307200063688,0,0,0,25
2014-04-13,102,11609,102307200063688,0,0,0,23
2014-04-14,102,11609,102307200063688,0,0,0,21
2014-04-15,102,11609,102307200063688,0,0,0,18
2014-04-16,102,11609,102307200063688,0,0,0,17
2014-04-17,102,11609,102307200063688,0,0,0,16
2014-04-18,102,11609,102307200063688,0,0,0,14
2014-04-19,102,11609,102307200063688,0,0,0,13
2014-04-20,102,11609,102307200063688,0,0,0,12
2014-04-21,102,11609,102307200063688,0,0,0,12
2014-04-08,102,11443,102307200066162,0,0,6,3
2014-04-09,102,11443,102307200066162,0,6,0,3
2014-04-10,102,11443,102307200066162,0,6,0,3
2014-04-11,102,11443,102307200066162,0,0,0,9
2014-04-12,102,11443,102307200066162,0,0,0,9
2014-04-13,102,11443,102307200066162,0,0,0,9
2014-04-14,102,11443,102307200066162,0,0,0,8
2014-04-15,102,11443,102307200066162,0,0,0,7
2014-04-16,102,11443,102307200066162,0,0,0,7
2014-04-17,102,11443,102307200066162,0,0,0,7
2014-04-18,102,11443,102307200066162,0,0,0,7
2014-04-19,102,11443,102307200066162,0,0,0,7
2014-04-20,102,11443,102307200066162,0,0,0,7
2014-04-21,102,11443,102307200066162,0,0,0,7
2014-04-08,102,11218,102307200068666,0,0,16,6
2014-04-09,102,11218,102307200068666,16,0,8,4
2014-04-10,102,11218,102307200068666,0,16,8,20
2014-04-11,102,11218,102307200068666,0,0,8,18
2014-04-12,102,11218,102307200068666,0,0,8,16
2014-04-13,102,11218,102307200068666,0,0,8,15
2014-04-14,102,11218,102307200068666,0,0,16,14
2014-04-15,102,11218,102307200068666,8,0,8,12
2014-04-16,102,11218,102307200068666,0,8,8,20
2014-04-17,102,11218,102307200068666,0,0,8,9
2014-04-18,102,11218,102307200068666,0,0,24,6
2014-04-19,102,11218,102307200068666,0,8,16,6
2014-04-20,102,11218,102307200068666,0,8,16,5
2014-04-21,102,11218,102307200068666,8,16,8,0
2014-04-08,102,11218,102307200063734,0,0,0,22
2014-04-09,102,11218,102307200063734,0,0,0,20
2014-04-10,102,11218,102307200063734,0,8,0,15
2014-04-11,102,11218,102307200063734,8,0,0,7
2014-04-12,102,11218,102307200063734,0,8,0,10
2014-04-13,102,11218,102307200063734,8,8,0,5
2014-04-14,102,11218,102307200063734,0,8,0,10
2014-04-15,102,11218,102307200063734,8,8,0,5
2014-04-16,102,11218,102307200063734,0,8,0,12
2014-04-17,102,11218,102307200063734,8,0,0,12
2014-04-18,102,11218,102307200063734,0,8,0,15
2014-04-19,102,11218,102307200063734,8,0,0,11
2014-04-20,102,11218,102307200063734,8,0,0,10
2014-04-21,102,11218,102307200063734,0,8,0,16
2014-04-08,102,11218,102307200072010,0,6,3,1
2014-04-09,102,11218,102307200072010,0,6,3,1
2014-04-10,102,11218,102307200072010,6,0,3,1
2014-04-11,102,11218,102307200072010,0,0,3,7
2014-04-12,102,11218,102307200072010,0,0,3,6
2014-04-13,102,11218,102307200072010,0,0,3,3
2014-04-14,102,11218,102307200072010,0,0,3,1
2014-04-15,102,11218,102307200072010,0,3,3,1
2014-04-16,102,11218,102307200072010,0,6,0,1
2014-04-17,102,11218,102307200072010,3,3,0,1
2014-04-18,102,11218,102307200072010,3,0,0,4
2014-04-19,102,11218,102307200072010,3,0,0,3
2014-04-20,102,11218,102307200072010,0,0,0,6
2014-04-21,102,11218,102307200072010,0,0,0,6
2014-04-08,102,12020,102307200065038,0,0,0,8
2014-04-09,102,12020,102307200065038,0,0,0,8
2014-04-10,102,12020,102307200065038,0,0,0,8
2014-04-11,102,12020,102307200065038,0,0,0,8
2014-04-12,102,12020,102307200065038,0,0,0,8
2014-04-13,102,12020,102307200065038,0,0,0,8
2014-04-14,102,12020,102307200065038,0,0,0,8
2014-04-15,102,12020,102307200065038,0,0,0,8
2014-04-16,102,12020,102307200065038,0,0,0,8
2014-04-17,102,12020,102307200065038,0,0,0,8
2014-04-18,102,12020,102307200065038,0,0,0,8
2014-04-19,102,12020,102307200065038,0,0,0,8
2014-04-20,102,12020,102307200065038,0,0,0,7
2014-04-21,102,12020,102307200065038,0,0,0,7
2014-04-08,102,12204,102307200002148,0,0,12,30
2014-04-09,102,12204,102307200002148,0,12,0,28
2014-04-10,102,12204,102307200002148,12,0,0,27
2014-04-11,102,12204,102307200002148,0,0,0,35
2014-04-12,102,12204,102307200002148,0,0,0,33
2014-04-13,102,12204,102307200002148,0,0,12,31
2014-04-14,102,12204,102307200002148,0,0,12,29
2014-04-15,102,12204,102307200002148,0,0,12,24
2014-04-16,102,12204,102307200002148,0,12,6,20
2014-04-17,102,12204,102307200002148,0,0,12,27
2014-04-18,102,12204,102307200002148,0,0,18,27
2014-04-19,102,12204,102307200002148,0,0,18,25
2014-04-20,102,12204,102307200002148,0,0,18,25
2014-04-21,102,12204,102307200002148,0,6,12,22
2014-04-08,102,11218,102307200026814,0,2,0,5
2014-04-09,102,11218,102307200026814,0,2,0,4
2014-04-10,102,11218,102307200026814,2,2,0,3
2014-04-11,102,11218,102307200026814,0,2,0,4
2014-04-12,102,11218,102307200026814,2,0,0,4
2014-04-13,102,11218,102307200026814,0,0,0,6
2014-04-14,102,11218,102307200026814,0,0,0,6
2014-04-15,102,11218,102307200026814,0,2,0,5
2014-04-16,102,11218,102307200026814,0,2,0,5
2014-04-17,102,11218,102307200026814,2,0,0,4
2014-04-18,102,11218,102307200026814,0,0,0,6
2014-04-19,102,11218,102307200026814,0,0,0,6
2014-04-20,102,11218,102307200026814,0,0,0,6
2014-04-21,102,11218,102307200026814,0,0,0,6
2014-04-08,102,11609,102307200077062,0,0,0,9
2014-04-09,102,11609,102307200077062,0,0,0,9
2014-04-10,102,11609,102307200077062,0,0,0,9
2014-04-11,102,11609,102307200077062,0,0,0,9
2014-04-12,102,11609,102307200077062,0,0,0,8
2014-04-13,102,11609,102307200077062,0,0,0,8
2014-04-14,102,11609,102307200077062,0,0,0,8
2014-04-15,102,11609,102307200077062,0,0,0,8
2014-04-16,102,11609,102307200077062,0,0,0,8
2014-04-17,102,11609,102307200077062,0,0,0,8
2014-04-18,102,11609,102307200077062,0,0,0,8
2014-04-19,102,11609,102307200077062,0,0,0,8
2014-04-20,102,11609,102307200077062,0,0,0,8
2014-04-21,102,11609,102307200077062,0,0,0,8
2014-04-08,102,11218,102307200067988,0,0,2,3
2014-04-09,102,11218,102307200067988,0,2,0,3
2014-04-10,102,11218,102307200067988,0,2,0,3
2014-04-11,102,11218,102307200067988,2,0,0,3
2014-04-12,102,11218,102307200067988,0,0,0,5
2014-04-13,102,11218,102307200067988,0,0,0,5
2014-04-14,102,11218,102307200067988,0,0,0,5
2014-04-15,102,11218,102307200067988,0,0,0,5
2014-04-16,102,11218,102307200067988,0,0,0,5
2014-04-17,102,11218,102307200067988,0,0,0,5
2014-04-18,102,11218,102307200067988,0,0,0,5
2014-04-19,102,11218,102307200067988,0,0,0,5
2014-04-20,102,11218,102307200067988,0,0,0,5
2014-04-21,102,11218,102307200067988,0,0,0,5
2014-04-08,102,12204,102307200064176,0,0,0,11
2014-04-09,102,12204,102307200064176,0,0,0,11
2014-04-10,102,12204,102307200064176,0,0,0,10
2014-04-11,102,12204,102307200064176,0,0,0,10
2014-04-12,102,12204,102307200064176,0,0,0,7
2014-04-13,102,12204,102307200064176,0,0,0,7
2014-04-14,102,12204,102307200064176,0,0,0,5
2014-04-15,102,12204,102307200064176,0,0,0,5
2014-04-16,102,12204,102307200064176,0,0,0,5
2014-04-17,102,12204,102307200064176,0,0,0,5
2014-04-18,102,12204,102307200064176,0,0,0,5
2014-04-19,102,12204,102307200064176,0,0,0,11
2014-04-20,102,12204,102307200064176,0,0,0,11
2014-04-21,102,12204,102307200064176,0,0,0,11
2014-04-08,103,11167,102307200077066,0,4,0,7
2014-04-09,103,11167,102307200077066,0,4,0,7
2014-04-10,103,11167,102307200077066,4,0,0,7
2014-04-11,103,11167,102307200077066,0,0,0,10
2014-04-12,103,11167,102307200077066,0,0,0,7
2014-04-13,103,11167,102307200077066,0,0,0,7
2014-04-14,103,11167,102307200077066,0,0,4,7
2014-04-15,103,11167,102307200077066,0,0,4,7
2014-04-16,103,11167,102307200077066,0,0,4,6
2014-04-17,103,11167,102307200077066,0,0,4,6
2014-04-18,103,11167,102307200077066,0,4,0,5
2014-04-19,103,11167,102307200077066,0,4,0,4
2014-04-20,103,11167,102307200077066,0,4,12,4
2014-04-21,103,11167,102307200077066,4,0,12,4
2014-04-08,103,13047,102307200144888,0,0,0,16
2014-04-09,103,13047,102307200144888,0,0,0,16
2014-04-10,103,13047,102307200144888,0,0,0,12
2014-04-11,103,13047,102307200144888,0,0,0,8
2014-04-12,103,13047,102307200144888,0,0,0,8
2014-04-13,103,13047,102307200144888,0,0,0,6
2014-04-14,103,13047,102307200144888,0,0,12,6
2014-04-15,103,13047,102307200144888,0,0,12,6
2014-04-16,103,13047,102307200144888,0,0,12,5
2014-04-17,103,13047,102307200144888,0,0,12,3
2014-04-18,103,13047,102307200144888,0,12,0,3
2014-04-19,103,13047,102307200144888,12,0,0,2
2014-04-20,103,13047,102307200144888,0,0,0,13
2014-04-21,103,13047,102307200144888,0,0,0,12
2014-04-08,103,11407,102307200073852,0,0,0,18
2014-04-09,103,11407,102307200073852,0,0,0,18
2014-04-10,103,11407,102307200073852,0,0,0,17
2014-04-11,103,11407,102307200073852,0,0,0,15
2014-04-12,103,11407,102307200073852,0,0,0,13
2014-04-13,103,11407,102307200073852,0,0,0,13
2014-04-14,103,11407,102307200073852,0,0,0,12
2014-04-15,103,11407,102307200073852,0,0,0,9
2014-04-16,103,11407,102307200073852,0,16,0,9
2014-04-17,103,11407,102307200073852,16,0,0,8
2014-04-18,103,11407,102307200073852,0,0,0,23
2014-04-19,103,11407,102307200073852,0,0,0,23
2014-04-20,103,11407,102307200073852,0,0,0,23
2014-04-21,103,11407,102307200073852,0,0,0,23
2014-04-08,103,14963,102307200081312,0,0,0,3
2014-04-09,103,14963,102307200081312,0,0,0,2
2014-04-10,103,14963,102307200081312,0,2,0,2
2014-04-11,103,14963,102307200081312,0,2,0,2
2014-04-12,103,14963,102307200081312,0,2,0,1
2014-04-13,103,14963,102307200081312,2,0,0,1
2014-04-14,103,14963,102307200081312,0,0,0,3
2014-04-15,103,14963,102307200081312,0,0,0,3
2014-04-16,103,14963,102307200081312,0,0,0,3
2014-04-17,103,14963,102307200081312,0,0,0,3
2014-04-18,103,14963,102307200081312,0,0,0,3
2014-04-19,103,14963,102307200081312,0,0,0,3
2014-04-20,103,14963,102307200081312,0,0,0,3
2014-04-21,103,14963,102307200081312,0,0,0,3
2014-04-08,103,11090,102307200002920,0,0,0,8
2014-04-09,103,11090,102307200002920,0,0,0,8
2014-04-10,103,11090,102307200002920,0,6,0,4
2014-04-11,103,11090,102307200002920,6,0,0,4
2014-04-12,103,11090,102307200002920,6,0,0,4
2014-04-13,103,11090,102307200002920,0,0,0,10
2014-04-14,103,11090,102307200002920,0,0,0,10
2014-04-15,103,11090,102307200002920,0,0,0,10
2014-04-16,103,11090,102307200002920,0,0,0,10
2014-04-17,103,11090,102307200002920,0,0,0,10
2014-04-18,103,11090,102307200002920,0,0,0,9
2014-04-19,103,11090,102307200002920,0,0,0,8
2014-04-20,103,11090,102307200002920,0,0,0,6
2014-04-21,103,11090,102307200002920,0,0,0,4
2014-04-08,103,11575,102307200022610,0,0,0,7
2014-04-09,103,11575,102307200022610,0,0,0,6
2014-04-10,103,11575,102307200022610,0,0,0,6
2014-04-11,103,11575,102307200022610,0,0,0,6
2014-04-12,103,11575,102307200022610,0,0,0,6
2014-04-13,103,11575,102307200022610,0,0,0,6
2014-04-14,103,11575,102307200022610,0,0,0,6
2014-04-15,103,11575,102307200022610,0,0,0,6
2014-04-16,103,11575,102307200022610,0,0,0,6
2014-04-17,103,11575,102307200022610,0,0,0,6
2014-04-18,103,11575,102307200022610,0,0,0,6
2014-04-19,103,11575,102307200022610,0,0,0,6
2014-04-20,103,11575,102307200022610,0,0,0,6
2014-04-21,103,11575,102307200022610,0,0,0,6
2014-04-08,103,11167,102307200025712,0,0,8,2
2014-04-09,103,11167,102307200025712,0,0,8,2
2014-04-10,103,11167,102307200025712,0,0,4,2
2014-04-11,103,11167,102307200025712,0,0,12,2
2014-04-12,103,11167,102307200025712,0,8,4,1
2014-04-13,103,11167,102307200025712,8,0,4,1
2014-04-14,103,11167,102307200025712,8,0,4,1
2014-04-15,103,11167,102307200025712,0,0,4,9
2014-04-16,103,11167,102307200025712,0,4,0,8
2014-04-17,103,11167,102307200025712,0,4,0,8
2014-04-18,103,11167,102307200025712,4,0,0,8
2014-04-19,103,11167,102307200025712,0,0,0,12
2014-04-20,103,11167,102307200025712,0,0,0,12
2014-04-21,103,11167,102307200025712,0,0,0,12
2014-04-08,103,11167,102307200080838,6,0,0,0
2014-04-09,103,11167,102307200080838,6,0,0,0
2014-04-10,103,11167,102307200080838,0,0,0,6
2014-04-11,103,11167,102307200080838,0,0,0,6
2014-04-12,103,11167,102307200080838,0,0,0,6
2014-04-13,103,11167,102307200080838,0,0,0,4
2014-04-14,103,11167,102307200080838,0,0,0,3
2014-04-15,103,11167,102307200080838,0,6,0,3
2014-04-16,103,11167,102307200080838,6,0,0,3
2014-04-17,103,11167,102307200080838,6,0,0,3
2014-04-18,103,11167,102307200080838,0,0,0,9
2014-04-19,103,11167,102307200080838,0,0,0,8
2014-04-20,103,11167,102307200080838,0,0,0,8
2014-04-21,103,11167,102307200080838,0,0,0,8
2014-04-08,103,13047,102307200002190,0,0,0,6
2014-04-09,103,13047,102307200002190,0,0,0,6
2014-04-10,103,13047,102307200002190,0,0,0,6
2014-04-11,103,13047,102307200002190,0,0,0,5
2014-04-12,103,13047,102307200002190,0,0,0,5
2014-04-13,103,13047,102307200002190,0,0,0,5
2014-04-14,103,13047,102307200002190,0,0,0,5
2014-04-15,103,13047,102307200002190,0,0,0,5
2014-04-16,103,13047,102307200002190,0,0,0,5
2014-04-17,103,13047,102307200002190,0,0,0,5
2014-04-18,103,13047,102307200002190,0,0,0,4
2014-04-19,103,13047,102307200002190,0,8,0,4
2014-04-20,103,13047,102307200002190,8,0,0,4
2014-04-21,103,13047,102307200002190,0,0,0,10
2014-04-08,103,11575,102307200067182,0,4,0,7
2014-04-09,103,11575,102307200067182,4,0,0,6
2014-04-10,103,11575,102307200067182,4,4,0,4
2014-04-11,103,11575,102307200067182,4,0,0,7
2014-04-12,103,11575,102307200067182,4,0,0,4
2014-04-13,103,11575,102307200067182,0,0,0,8
2014-04-14,103,11575,102307200067182,0,0,0,7
2014-04-15,103,11575,102307200067182,0,4,0,7
2014-04-16,103,11575,102307200067182,4,0,0,5
2014-04-17,103,11575,102307200067182,4,0,0,4
2014-04-18,103,11575,102307200067182,0,4,0,5
2014-04-19,103,11575,102307200067182,4,0,0,4
2014-04-20,103,11575,102307200067182,0,4,0,7
2014-04-21,103,11575,102307200067182,4,0,0,7
2014-04-08,103,11167,102307200082534,0,0,2,3
2014-04-09,103,11167,102307200082534,0,2,0,3
2014-04-10,103,11167,102307200082534,2,0,0,3
2014-04-11,103,11167,102307200082534,0,0,0,5
2014-04-12,103,11167,102307200082534,0,0,0,5
2014-04-13,103,11167,102307200082534,0,0,0,4
2014-04-14,103,11167,102307200082534,0,0,2,4
2014-04-15,103,11167,102307200082534,0,0,2,4
2014-04-16,103,11167,102307200082534,0,0,2,4
2014-04-17,103,11167,102307200082534,0,0,2,3
2014-04-18,103,11167,102307200082534,0,0,2,3
2014-04-19,103,11167,102307200082534,2,0,0,3
2014-04-20,103,11167,102307200082534,2,2,0,3
2014-04-21,103,11167,102307200082534,0,0,0,5
2014-04-08,103,14963,102307200002190,0,0,0,8
2014-04-09,103,14963,102307200002190,0,0,0,8
2014-04-10,103,14963,102307200002190,0,0,0,8
2014-04-11,103,14963,102307200002190,0,0,0,8
2014-04-12,103,14963,102307200002190,0,0,0,8
2014-04-13,103,14963,102307200002190,0,0,0,7
2014-04-14,103,14963,102307200002190,0,0,0,6
2014-04-15,103,14963,102307200002190,0,0,0,6
2014-04-16,103,14963,102307200002190,0,0,0,6
2014-04-17,103,14963,102307200002190,0,0,0,6
2014-04-18,103,14963,102307200002190,0,0,0,6
2014-04-19,103,14963,102307200002190,0,0,0,6
2014-04-20,103,14963,102307200002190,0,0,0,6
2014-04-21,103,14963,102307200002190,0,0,0,6
2014-04-08,103,13047,102307200072008,0,0,0,19
2014-04-09,103,13047,102307200072008,0,0,0,19
2014-04-10,103,13047,102307200072008,0,0,0,18
2014-04-11,103,13047,102307200072008,0,0,0,18
2014-04-12,103,13047,102307200072008,0,0,0,18
2014-04-13,103,13047,102307200072008,0,0,0,18
2014-04-14,103,13047,102307200072008,0,0,0,18
2014-04-15,103,13047,102307200072008,0,0,0,18
2014-04-16,103,13047,102307200072008,0,0,0,18
2014-04-17,103,13047,102307200072008,0,0,0,18
2014-04-18,103,13047,102307200072008,0,0,0,18
2014-04-19,103,13047,102307200072008,0,0,0,18
2014-04-20,103,13047,102307200072008,0,0,0,18
2014-04-21,103,13047,102307200072008,0,0,0,18
2014-04-08,103,11167,102421077713040,0,0,0,720
2014-04-09,103,11167,102421077713040,0,0,0,720
2014-04-10,103,11167,102421077713040,0,0,0,720
2014-04-11,103,11167,102421077713040,0,0,0,720
2014-04-12,103,11167,102421077713040,0,0,0,720
2014-04-13,103,11167,102421077713040,0,0,0,720
2014-04-14,103,11167,102421077713040,0,0,0,720
2014-04-15,103,11167,102421077713040,0,0,0,720
2014-04-16,103,11167,102421077713040,0,0,0,720
2014-04-17,103,11167,102421077713040,0,0,0,720
2014-04-18,103,11167,102421077713040,0,0,0,720
2014-04-19,103,11167,102421077713040,0,0,0,720
2014-04-20,103,11167,102421077713040,0,0,0,720
2014-04-21,103,11167,102421077713040,0,0,0,720
2014-04-08,103,14963,102307200025554,0,0,0,3
2014-04-09,103,14963,102307200025554,0,0,0,3
2014-04-10,103,14963,102307200025554,0,0,0,3
2014-04-11,103,14963,102307200025554,0,4,0,2
2014-04-12,103,14963,102307200025554,0,4,0,2
2014-04-13,103,14963,102307200025554,4,0,0,2
2014-04-14,103,14963,102307200025554,0,0,0,6
2014-04-15,103,14963,102307200025554,0,0,0,5
2014-04-16,103,14963,102307200025554,0,0,0,4
2014-04-17,103,14963,102307200025554,0,0,0,4
2014-04-18,103,14963,102307200025554,0,0,0,4
2014-04-19,103,14963,102307200025554,0,0,0,4
2014-04-20,103,14963,102307200025554,0,0,0,4
2014-04-21,103,14963,102307200025554,0,0,0,4
2014-04-08,103,11575,102307200073484,0,0,0,14
2014-04-09,103,11575,102307200073484,0,0,0,14
2014-04-10,103,11575,102307200073484,0,0,0,14
2014-04-11,103,11575,102307200073484,0,0,0,14
2014-04-12,103,11575,102307200073484,0,0,0,14
2014-04-13,103,11575,102307200073484,0,0,0,14
2014-04-14,103,11575,102307200073484,0,0,0,14
2014-04-15,103,11575,102307200073484,0,0,0,14
2014-04-16,103,11575,102307200073484,0,0,0,14
2014-04-17,103,11575,102307200073484,0,0,0,14
2014-04-18,103,11575,102307200073484,0,0,0,13
2014-04-19,103,11575,102307200073484,0,0,0,13
2014-04-20,103,11575,102307200073484,0,0,0,13
2014-04-21,103,11575,102307200073484,0,0,0,12
2014-04-08,103,11575,102307200065466,0,0,0,1
2014-04-09,103,11575,102307200065466,0,0,0,1
2014-04-10,103,11575,102307200065466,0,0,0,1
2014-04-11,103,11575,102307200065466,0,0,0,1
2014-04-12,103,11575,102307200065466,0,0,0,1
2014-04-13,103,11575,102307200065466,0,0,0,1
2014-04-14,103,11575,102307200065466,0,0,0,1
2014-04-15,103,11575,102307200065466,0,0,0,1
2014-04-16,103,11575,102307200065466,0,0,0,1
2014-04-17,103,11575,102307200065466,0,0,0,1
2014-04-18,103,11575,102307200065466,0,0,0,1
2014-04-19,103,11575,102307200065466,0,0,0,1
2014-04-20,103,11575,102307200065466,0,0,0,1
2014-04-21,103,11575,102307200065466,0,0,0,1
2014-04-08,103,11167,102307200023060,0,0,0,6
2014-04-09,103,11167,102307200023060,0,0,2,6
2014-04-10,103,11167,102307200023060,0,0,4,6
2014-04-11,103,11167,102307200023060,0,0,6,6
2014-04-12,103,11167,102307200023060,0,0,6,6
2014-04-13,103,11167,102307200023060,0,0,6,6
2014-04-14,103,11167,102307200023060,0,0,8,5
2014-04-15,103,11167,102307200023060,0,0,8,5
2014-04-16,103,11167,102307200023060,0,4,8,5
2014-04-17,103,11167,102307200023060,0,4,8,5
2014-04-18,103,11167,102307200023060,4,0,10,5
2014-04-19,103,11167,102307200023060,0,2,6,9
2014-04-20,103,11167,102307200023060,0,2,6,9
2014-04-21,103,11167,102307200023060,2,4,2,8
2014-04-08,103,11575,102307200064388,1,0,0,3
2014-04-09,103,11575,102307200064388,0,0,0,3
2014-04-10,103,11575,102307200064388,0,0,0,3
2014-04-11,103,11575,102307200064388,0,1,0,2
2014-04-12,103,11575,102307200064388,1,0,0,2
2014-04-13,103,11575,102307200064388,1,1,0,2
2014-04-14,103,11575,102307200064388,1,1,0,2
2014-04-15,103,11575,102307200064388,2,1,0,1
2014-04-16,103,11575,102307200064388,1,0,0,3
2014-04-17,103,11575,102307200064388,1,1,0,2
2014-04-18,103,11575,102307200064388,1,0,0,3
2014-04-19,103,11575,102307200064388,0,0,0,4
2014-04-20,103,11575,102307200064388,0,1,0,4
2014-04-21,103,11575,102307200064388,1,0,0,4
2014-04-08,103,13047,102307200076822,0,0,0,5
2014-04-09,103,13047,102307200076822,0,0,0,5
2014-04-10,103,13047,102307200076822,0,0,0,5
2014-04-11,103,13047,102307200076822,0,0,0,5
2014-04-12,103,13047,102307200076822,0,0,0,5
2014-04-13,103,13047,102307200076822,0,0,0,4
2014-04-14,103,13047,102307200076822,0,0,0,4
2014-04-15,103,13047,102307200076822,0,0,0,3
2014-04-16,103,13047,102307200076822,0,0,0,3
2014-04-17,103,13047,102307200076822,0,0,0,3
2014-04-18,103,13047,102307200076822,0,0,0,3
2014-04-19,103,13047,102307200076822,0,0,0,2
2014-04-20,103,13047,102307200076822,0,0,6,2
2014-04-21,103,13047,102307200076822,0,0,6,2
2014-04-08,103,11575,102307200057482,0,0,0,35
2014-04-09,103,11575,102307200057482,0,0,0,34
2014-04-10,103,11575,102307200057482,0,0,0,32
2014-04-11,103,11575,102307200057482,0,0,0,32
2014-04-12,103,11575,102307200057482,0,0,0,32
2014-04-13,103,11575,102307200057482,0,0,0,30
2014-04-14,103,11575,102307200057482,0,0,0,28
2014-04-15,103,11575,102307200057482,0,0,0,25
2014-04-16,103,11575,102307200057482,0,0,0,25
2014-04-17,103,11575,102307200057482,0,0,0,24
2014-04-18,103,11575,102307200057482,0,0,0,24
2014-04-19,103,11575,102307200057482,0,0,0,24
2014-04-20,103,11575,102307200057482,0,0,0,21
2014-04-21,103,11575,102307200057482,0,0,0,21
2014-04-08,103,11167,102307200081312,0,0,0,2
2014-04-09,103,11167,102307200081312,0,0,0,2
2014-04-10,103,11167,102307200081312,0,0,0,2
2014-04-11,103,11167,102307200081312,0,0,0,2
2014-04-12,103,11167,102307200081312,0,0,0,2
2014-04-13,103,11167,102307200081312,0,0,0,2
2014-04-14,103,11167,102307200081312,0,0,0,2
2014-04-15,103,11167,102307200081312,0,0,0,2
2014-04-16,103,11167,102307200081312,0,0,0,2
2014-04-17,103,11167,102307200081312,0,0,0,2
2014-04-18,103,11167,102307200081312,0,0,0,2
2014-04-19,103,11167,102307200081312,0,0,0,2
2014-04-20,103,11167,102307200081312,0,0,0,2
2014-04-21,103,11167,102307200081312,0,0,0,2
2014-04-08,103,11090,102307200066162,0,0,0,11
2014-04-09,103,11090,102307200066162,0,0,0,11
2014-04-10,103,11090,102307200066162,0,0,0,11
2014-04-11,103,11090,102307200066162,0,0,0,10
2014-04-12,103,11090,102307200066162,0,0,0,9
2014-04-13,103,11090,102307200066162,0,0,0,9
2014-04-14,103,11090,102307200066162,0,0,0,9
2014-04-15,103,11090,102307200066162,0,0,0,9
2014-04-16,103,11090,102307200066162,0,0,0,9
2014-04-17,103,11090,102307200066162,0,0,0,8
2014-04-18,103,11090,102307200066162,0,0,0,7
2014-04-19,103,11090,102307200066162,0,0,0,6
2014-04-20,103,11090,102307200066162,0,0,18,5
2014-04-21,103,11090,102307200066162,0,0,18,5
2014-04-08,103,14963,102307200023948,0,0,0,18
2014-04-09,103,14963,102307200023948,0,0,0,16
2014-04-10,103,14963,102307200023948,0,0,0,14
2014-04-11,103,14963,102307200023948,0,0,0,14
2014-04-12,103,14963,102307200023948,0,0,0,14
2014-04-13,103,14963,102307200023948,0,0,0,13
2014-04-14,103,14963,102307200023948,0,0,0,13
2014-04-15,103,14963,102307200023948,0,0,0,12
2014-04-16,103,14963,102307200023948,0,0,0,12
2014-04-17,103,14963,102307200023948,0,0,0,12
2014-04-18,103,14963,102307200023948,0,0,0,11
2014-04-19,103,14963,102307200023948,0,0,0,9
2014-04-20,103,14963,102307200023948,0,0,0,9
2014-04-21,103,14963,102307200023948,0,0,0,8
2014-04-08,103,11407,102307200073484,0,0,0,11
2014-04-09,103,11407,102307200073484,0,0,0,11
2014-04-10,103,11407,102307200073484,0,0,0,10
2014-04-11,103,11407,102307200073484,0,0,0,10
2014-04-12,103,11407,102307200073484,0,0,0,10
2014-04-13,103,11407,102307200073484,0,0,0,10
2014-04-14,103,11407,102307200073484,0,0,0,10
2014-04-15,103,11407,102307200073484,0,0,0,10
2014-04-16,103,11407,102307200073484,0,0,0,10
2014-04-17,103,11407,102307200073484,0,0,0,10
2014-04-18,103,11407,102307200073484,0,0,0,8
2014-04-19,103,11407,102307200073484,0,0,0,7
2014-04-20,103,11407,102307200073484,0,0,6,7
2014-04-21,103,11407,102307200073484,0,0,6,7
2014-04-08,103,11167,102307200071940,0,0,8,3
2014-04-09,103,11167,102307200071940,0,0,8,3
2014-04-10,103,11167,102307200071940,0,0,8,3
2014-04-11,103,11167,102307200071940,0,0,8,3
2014-04-12,103,11167,102307200071940,0,8,0,3
2014-04-13,103,11167,102307200071940,8,0,0,2
2014-04-14,103,11167,102307200071940,8,0,0,2
2014-04-15,103,11167,102307200071940,0,0,0,10
2014-04-16,103,11167,102307200071940,0,0,0,10
2014-04-17,103,11167,102307200071940,0,0,0,10
2014-04-18,103,11167,102307200071940,0,0,0,10
2014-04-19,103,11167,102307200071940,0,0,0,10
2014-04-20,103,11167,102307200071940,0,0,0,10
2014-04-21,103,11167,102307200071940,0,0,0,10
2014-04-08,103,14963,102307200026782,0,6,6,2
2014-04-09,103,14963,102307200026782,0,6,0,2
